Name,Position,Age,Nat,Height,Weight,Personality,Club,Transfer Value,Av Rat,Gls,Pens S,Pen/R,Shot/90,Shot %,ShT/90,xG,Asts/90,Ps C/90,Pas %,K Ps/90,CCC,Cr A,Cr C/A,Tck/90,Tck R,K Tck,Int/90,Clear,Fls,Aer A/90,Hdrs W/90,Hdr %,Gl Mst,Drb/90,FA,Dist/90,Yel,Red,Off,Apps,Mins,Shots,Ast,Pens,Mins/Gm,ShT,Hdrs A,Cr C,Distance,Drb,Hdrs,Itc,K Pas,Pas A,Ps C,Tck A,Tck C,Expires,Salary,Preferred Foot,Acc,Aer,Agg,Agi,Ant,Bal,Bra,Cmd,Com,Cmp,Cnt,Cor,Cro,Dec,Det,Dri,Ecc,Fin,Fir,Fla,Fre,Han,Hea,Jum,Kic,Ldr,Lon,L Th,Mar,Nat,OtB,1v1,Pac,Pas,Pen,Pos,Pun,Ref,TRO,Sta,Str,Tck,Tea,Tec,Thr,Vis,Wor,K Hdrs/90,Blk/90,xG/shot,Sprints/90,Poss Won/90,Poss Lost/90,Pres A/90,Pres C/90,Pr passes/90,xA/90,Blk,xGP,xSv %,Conv %,OP-KP/90,Svt,xGP/90,OP-KP,Sv %,Svh,Svp,All/90,Cln/90,NP-xG/90,Pens Saved Ratio,NP-xG,Division,Style,Media Description,Media Handling,FK Shots,Ch C/90,Clr/90,Crs A/90,Cr C/90,Goals Outside Box,Hdrs L/90,K Tck/90,OP-Cr %,OP-Crs A/90,OP-Crs C/90,Ps A/90,Shts Blckd/90,Shots Outside Box/90,xG/90,Saves/90,Inf,Rec
Augustine Boakye,"AM (RLC), ST (C)",24,GHA,"5'10""",156 lbs,,Saint-Etienne,£1.2M - £2.6M,6.70,2,0,-,1.41,37%,0.52,2.14,0.22,25.12,83%,1.11,1,23,4%,1.78,96%,0,1.78,7,8,4.91,1.19,24%,0,2.16,18,7.5mi,0,0,2,6 (20),"1,211",19,3,0,46.58,7,66,1,101.0mi,29,16,24,15,408,338,25,24,30/6/2027,"£1,100 p/w",Left,14,1-3,9-12,11-15,6-10,9-13,11-15,2-5,1-4,6-10,8-11,5-8,7-10,9-12,13-17,9-13,1-3,11,8,6-9,5-9,1-4,7,8,1-4,4-7,7,4-8,4-7,11-14,10-14,1-4,17,8,5-9,3-7,2-5,1-4,1-3,12-15,8,6-9,8-11,9,1-4,5-8,13-16,0.00,0.37,0.11,11.74,5.13,22.67,11.82,2.45,2.16,0.08,5,-,-,11%,1.11,-,-,15,-,-,-,-,-,0.16,-,2.14,Ligue 1 Uber Eats,Physical,Attacking midfielder,Scouting Required,0,0.07,0.52,1.71,0.07,1,3.72,0.00,4%,1.71,0.07,30.32,0.00,0.30,0.16,-,,- -  - 
Viti Rozada,"D (R), AM (RL)",27,ESP,"5'11""",165 lbs,,Las Palmas,£425K,6.78,1,0,-,0.92,33%,0.31,0.53,-,40.42,89%,0.61,2,21,19%,2.44,94%,1,3.05,6,3,3.20,1.83,57%,0,1.22,6,8.2mi,0,0,0,7 (2),590,6,0,0,65.56,2,21,4,53.5mi,8,12,20,4,299,265,17,16,30/6/2026,"£2,400 p/w",Right Only,12-15,1-4,7-10,14-17,12-15,13-17,11-15,1-3,1-5,7-11,13-17,4-8,9-12,8-11,13-17,12-15,3-7,6-10,8-12,10-14,3-7,1,7,7,3-6,4-7,8-11,8-12,10-14,11-14,13-16,1-4,13-16,9-12,8-11,10-14,1-4,1-4,1-4,12-15,9-13,5-8,11-14,10-13,1-3,6-9,13-16,0.31,0.76,0.09,17.54,7.17,17.08,8.69,2.44,5.34,0.12,5,-,-,17%,0.61,-,-,4,-,-,-,-,-,0.08,-,0.53,LaLiga EA Sports,Physical,Winger,Scouting Required,0,0.31,0.92,3.20,0.61,1,1.37,0.15,19%,3.20,0.61,45.61,0.76,0.31,0.08,-,Lst,- -  - 
Andrea Colpani,M/AM (C),26,ITA,"6'1""",171 lbs,,Fiorentina,£15M - £25M,6.89,10,0,-,3.04,29%,0.87,12.58,0.20,29.86,84%,1.39,10,25,4%,1.71,81%,0,1.25,20,21,4.14,1.42,34%,0,1.57,31,8.4mi,2,0,3,37 (11),"3,105",105,7,0,64.69,30,143,1,289.4mi,54,49,43,48,"1,225","1,030",73,59,30/6/2027,"£13,750 p/w",Left,11-17,-,7-13,12-17,-,11-16,9-14,-,-,9-14,-,-,8-14,12-19,9-14,10-15,-,12-17,9-14,15-20,-,-,8-15,12-17,-,6-12,13-20,-,-,9-15,13-18,-,9-16,11-17,6-11,-,-,-,-,12-19,6-11,-,9-16,12-19,-,9-16,13-20,0.03,0.12,0.12,14.23,12.32,19.04,11.68,2.70,2.35,0.16,4,-,-,10%,1.39,-,-,48,-,-,-,-,-,0.36,-,12.58,Serie A TIM,Intelligent,Attacking midfielder,Scouting Required,2,0.29,0.58,0.72,0.03,4,2.72,0.00,4%,0.72,0.03,35.51,0.00,0.90,0.36,-,,- -  - 
Rasmus Nicolaisen,D (C),28,DEN,"6'3""",178 lbs,,Toulouse,£110K - £8M,6.69,0,0,-,0.26,0%,0.00,0.24,-,49.86,92%,0.20,1,1,-,1.06,84%,2,1.65,17,11,8.07,5.89,73%,0,-,7,6.6mi,2,2,2,18,"1,361",4,0,0,75.61,0,122,0,100.4mi,0,89,25,3,823,754,19,16,30/6/2025,"£11,000 p/w",Left,12,1-3,13-17,9-12,11-14,12-15,12-15,1-4,1,10-13,13-16,5-8,6-10,11-15,14,7-10,2-5,6-9,11,9-12,7-10,1-3,15,15,1-3,9-13,6-10,3-6,13,10-14,9-12,4-7,8-12,12,7-10,13,1-5,2-5,1-4,12-16,15,15,9-13,10-14,1-2,8-12,11-15,0.93,0.53,0.06,4.36,17.13,3.04,2.84,0.86,2.98,0.04,8,-,-,-,0.20,-,-,3,-,-,-,-,-,0.02,-,0.24,Ligue 1 Uber Eats,Physical,Center back,Scouting Required,0,0.07,1.12,0.07,0.00,0,2.18,0.13,0%,0.07,0.00,54.42,0.93,0.20,0.02,-,,- -  - 
Koni De Winter,D (C),22,BEL,"6'3""",171 lbs,,Genoa,Unknown,6.88,0,0,-,0.45,12%,0.05,1.60,-,56.45,93%,0.42,5,3,-,0.97,73%,14,2.12,53,11,5.76,4.11,71%,0,0.10,15,7.1mi,2,0,0,39,"3,436",17,0,0,88.10,2,220,0,271.0mi,4,157,81,16,"2,310","2,155",51,37,30/6/2027,"£12,250 p/w",Unknown,12-17,-,7-12,-,8-16,-,-,-,-,-,-,-,-,13-19,12-18,-,-,-,9-15,-,-,-,8-14,12-17,-,-,-,-,11-16,-,-,-,8-14,11-16,-,12-20,-,-,-,14-20,10-16,7-13,7-13,11-17,-,-,11-17,0.31,0.76,0.09,5.03,14.72,3.09,2.59,0.94,4.45,0.03,29,-,-,-,0.42,-,-,16,-,-,-,-,-,0.04,-,1.60,Serie A TIM,Physical,Center back,Scouting Required,0,0.13,1.39,0.08,0.00,1,1.65,0.37,0%,0.08,0.00,60.51,0.50,0.13,0.04,-,Wnt,- -  - 
Moussa Diarra,"D (LC), WB (L), DM",24,MLI,"6'0""",160 lbs,,Alavés,£2.8M - £6M,6.88,0,0,-,0.39,0%,0.00,1.33,0.04,51.67,91%,0.71,3,27,25%,1.97,83%,8,1.93,38,13,6.12,3.12,51%,0,0.32,10,7.7mi,0,0,1,25 (1),"2,280",10,1,0,87.69,0,155,7,194.4mi,8,79,49,18,"1,438","1,309",60,50,30/6/2027,"£3,200 p/w",Left,10-13,2-6,13-16,12-15,13-16,9-13,10-14,1,2-5,12-15,10-14,4-8,9-12,8-11,13-16,11-14,1-3,4-8,12-15,6-10,1-4,1-2,13,11-15,1-4,10-13,3-6,12-15,11-15,11-14,12-15,1-4,11-15,11-14,5-8,9-13,1,1-4,1-4,11-14,12-15,14,12-16,10-13,3-6,11-15,10-13,0.59,0.51,0.13,9.36,13.30,6.47,5.45,1.62,4.50,0.07,13,-,-,-,0.71,-,-,18,-,-,-,-,-,0.05,-,1.33,LaLiga EA Sports,Leader,Fullback,Scouting Required,0,0.12,1.50,1.07,0.28,0,3.00,0.32,26%,1.07,0.28,56.76,0.51,0.08,0.05,-,Int,- -  - 
Lukas Ullrich,D/WB (L),21,GER,"5'11""",160 lbs,,Gladbach,£750K - £7.4M,6.63,0,0,-,0.30,50%,0.15,0.27,-,39.14,82%,1.48,1,18,11%,2.08,88%,0,2.52,12,10,4.15,1.63,39%,0,2.08,6,7.8mi,1,0,1,6 (4),607,2,0,0,60.70,1,28,2,52.5mi,14,11,17,10,323,264,16,14,30/6/2028,"£15,000 p/w",Left,12-16,1-4,11-15,12-15,8-11,9-12,11-14,2-6,1-2,7-10,9-12,13-16,11-15,10-14,13,10-13,1-4,8-11,12,12-15,11-14,1-5,8,10,1-2,8-12,8-12,11-14,10,12-16,10-13,3-6,11-15,10-14,9-12,10,2-6,1-4,1-3,13-17,9,11,9-13,11-15,1-3,9-13,12-16,0.00,1.19,0.14,14.83,8.90,16.75,9.04,1.63,5.93,0.05,8,-,-,-,1.19,-,-,8,-,-,-,-,-,0.04,-,0.27,Bundesliga,Leader,Fullback,Scouting Required,0,0.15,1.78,2.67,0.30,0,2.52,0.00,11%,2.67,0.30,47.89,0.44,0.00,0.04,-,,- -  - 
Erik Ahlstrand,"M/AM (RLC), ST (C)",23,SWE,"6'0""",165 lbs,,St. Pauli,£150K - £1.5M,6.66,0,0,-,1.21,42%,0.50,1.08,-,25.01,79%,1.00,1,24,33%,2.11,72%,0,1.61,5,12,4.72,1.51,32%,0,2.01,8,7.8mi,1,0,3,7 (17),896,12,0,0,37.33,5,47,8,77.9mi,20,15,16,10,316,249,29,21,30/6/2026,"£6,500 p/w",Left,13,1-4,8-12,12-15,9-12,9-12,9-12,1-5,1-3,9-12,10-13,11-14,10-14,8-12,11-14,11-14,3-6,10,13,15-18,8-11,1-3,7,10,1-4,3-7,9-13,3-6,9-12,10-14,11-14,2-5,12,12,6-9,9-12,1-4,1-4,1-4,12-16,8,6-10,10-14,12-16,1-2,9-13,12-16,0.00,0.70,0.09,14.56,3.52,18.68,12.25,3.42,3.42,0.17,7,-,-,-,1.00,-,-,10,-,-,-,-,-,0.11,-,1.08,Bundesliga,Technical,Attacking midfielder,Scouting Required,0,0.10,0.50,2.41,0.80,0,3.21,0.00,33%,2.41,0.80,31.74,0.00,0.40,0.11,-,,- -  - 
Bradley Locko,D/WB (L),23,FRA,"5'11""",143 lbs,,Brest,£6.4M - £7.8M,6.82,0,0,-,0.13,20%,0.03,0.36,0.03,40.13,85%,1.21,11,85,17%,3.52,83%,7,2.36,56,25,4.99,3.33,67%,0,1.26,54,7.8mi,4,1,0,39,"3,353",5,1,0,85.97,1,186,15,291.7mi,47,124,88,45,"1,764","1,495",157,131,30/6/2026,"£9,250 p/w",Left,14,1-4,9-13,14-18,12-16,10-13,11-14,1-5,1-4,10-13,11-14,6-9,11-15,11-15,13,12-16,3-6,4-7,13,10-13,3-6,1-2,11,12,1-4,6-10,6-10,5-8,14,11-15,12-16,2-5,14-17,12,6-10,13,1-5,1,2-5,12-16,14,13,13-16,10-14,1-2,12-15,11-15,0.38,0.72,0.07,14.79,10.66,14.41,8.40,2.90,6.12,0.13,27,-,-,-,1.21,-,-,45,-,-,-,-,-,0.01,-,0.36,Ligue 1 Uber Eats,Physical,Fullback,Scouting Required,0,0.30,1.50,2.28,0.40,0,1.66,0.19,18%,2.28,0.40,47.35,0.86,0.08,0.01,-,Wnt,- -  - 
Colin Kleine-Bekel,D (C),22,GER,"6'3""",191 lbs,,Holstein Kiel,£375K - £3.7M,6.67,1,0,-,0.23,29%,0.07,1.40,-,53.39,87%,0.23,2,2,50%,0.84,68%,6,1.78,50,23,7.57,4.92,65%,0,0.07,14,6.9mi,2,0,1,31,"2,687",7,0,0,86.68,2,226,1,204.8mi,2,147,53,7,"1,825","1,594",37,25,30/6/2028,"£7,250 p/w",Right,7-11,2-5,12-16,9-13,11-15,11-14,10-13,1-3,1-4,11-14,13-16,1-4,3-7,10-14,14,6-10,1-3,4-7,12,6-9,1-3,1-3,13,15,3-7,8-12,5-9,6-9,13,10-14,8-12,2-5,12-15,10-14,8-12,13,1-5,1,2-5,10-14,13,12,16-19,9-13,1-2,12-15,11-15,1.00,0.74,0.20,5.23,11.79,3.89,2.78,0.77,3.65,0.05,22,-,-,14%,0.23,-,-,7,-,-,-,-,-,0.05,-,1.40,Bundesliga,Leader,Center back,Scouting Required,0,0.07,1.67,0.07,0.03,0,2.65,0.20,50%,0.07,0.03,61.13,1.11,0.00,0.05,-,Wnt,- -  - 
Lars Ritzka,"D (LC), WB (L)",27,GER,"6'1""",171 lbs,,St. Pauli,£90K - £900K,6.80,2,0,-,0.09,67%,0.06,0.37,-,40.02,88%,1.15,3,91,13%,3.05,84%,5,2.15,48,36,5.41,3.64,67%,0,0.90,27,7.8mi,4,0,1,34,"2,894",3,0,0,85.12,2,174,12,251.3mi,29,117,69,37,"1,467","1,287",116,98,30/6/2025,"£6,500 p/w",Left Only,11-14,1,10-13,8-12,9-13,11-15,12-16,2-5,1-3,10-14,11-14,10-13,10-13,12-15,13,7-11,1-3,6-10,11,6-9,10-14,1-3,12,12,1-4,6-9,8-11,12-16,12,12-15,8-12,1-2,9-12,10-13,4-8,12,1-4,2-6,1-2,14-17,12,12,12-15,11-14,1-5,8-11,14-17,0.65,0.62,0.12,15.15,8.12,17.54,9.67,2.55,5.29,0.02,20,-,-,67%,1.15,-,-,37,-,-,-,-,-,0.01,-,0.37,Bundesliga,Physical,Fullback,Scouting Required,0,0.09,1.49,2.83,0.37,0,1.77,0.16,13%,2.77,0.37,45.62,0.65,0.00,0.01,-,,- -  - 
Timon Weiner,GK,26,GER,"6'2""",187 lbs,,Holstein Kiel,£140K - £1.4M,6.53,0,0,-,-,-,-,0.00,-,16.01,69%,-,0,-,-,0.03,14%,0,-,-,0,-,-,-,0,-,9,3.5mi,0,0,0,32,"2,822",0,0,0,88.19,-,-,-,110.8mi,0,-,0,0,725,502,7,1,30/6/2026,"£5,250 p/w",Right Only,6-10,13,11-15,11-14,10-13,11-14,12-15,11,9-12,9-12,12-15,3-6,1-3,11-15,10-13,1-4,7-10,1-4,5-8,4-7,6-9,13,4-8,16-19,11,5-9,1-5,1-3,1-4,10-14,1-4,13-16,8-12,9-13,1-4,12-15,10,15,12,9-13,9-12,1-3,10-14,7-11,12,7-11,11-15,0.00,-,0.00,0.00,2.58,9.31,0.00,0.00,0.00,0.00,-,-9.08,89%,-,0.00,30,-0.29,0,69%,26,59,1.66,0.16,0.00,14%,0.00,Bundesliga,Shot Stopper,Goalkeeper,Scouting Required,-,-,7.81,-,-,-,-,0.00,-,-,-,23.12,-,-,0.00,3,Wnt,- -  - 
Raúl Moro,AM (RLC),22,ESP,"5'8""",143 lbs,,Real Valladolid,£475K - £4.7M,6.86,3,0,-,2.21,53%,1.16,1.10,0.12,27.94,85%,1.63,2,37,3%,1.86,80%,0,1.16,6,11,5.24,0.70,13%,0,2.79,6,7.4mi,1,0,2,5 (24),773,19,1,0,26.66,10,45,3,63.6mi,24,6,10,14,282,240,20,16,30/6/2027,"£15,250 p/w",Right,13-16,1-2,11-14,12-16,8-12,11-15,10-14,3-6,1-3,8-12,7-10,10-13,10-13,10-13,13-17,11-15,1-2,10-14,11-15,12-15,10-14,2-5,7,6,1-3,9-12,9-12,1-5,2-5,14-17,11-15,1-2,11-14,11-14,8-12,4-8,3-6,1-4,1-3,11-14,6-10,2-5,7-10,14-17,1-5,10-13,11-14,0.00,-,0.06,12.81,2.33,24.10,11.53,3.38,2.79,0.31,0,-,-,16%,1.63,-,-,14,-,-,-,-,-,0.13,-,1.10,LaLiga EA Sports,Creative,Winger,Scouting Required,2,0.23,0.70,4.31,0.35,0,4.54,0.00,8%,3.14,0.12,32.83,0.00,0.93,0.13,-,Wnt,- -  - 
Ali Jassim,"AM (R), ST (C)",21,IRQ,"6'0""",158 lbs,,Como,Unknown,7.10,4,0,-,1.69,22%,0.37,6.26,0.03,30.36,88%,1.32,8,114,13%,2.50,78%,1,1.49,22,22,4.36,0.85,19%,0,3.79,51,7.7mi,0,0,14,32 (1),"2,662",50,1,0,80.67,11,129,15,228.9mi,112,25,44,39,"1,020",898,95,74,30/6/2028,"£10,500 p/w",Unknown,16-20,-,5-11,-,-,-,-,-,-,-,-,-,-,-,10-18,15-20,-,6-11,11-19,10-16,-,-,4-9,1-7,-,-,3-11,-,-,-,7-13,-,14-19,12-18,-,-,-,-,-,8-16,5-13,-,-,7-15,-,11-16,8-16,0.00,0.30,0.13,14.71,3.08,18.05,12.41,3.72,2.37,0.19,9,-,-,8%,1.32,-,-,39,-,-,-,-,-,0.21,-,6.26,Serie A TIM,Technical,Winger,Scouting Required,0,0.27,0.74,3.85,0.51,2,3.52,0.03,13%,3.85,0.51,34.49,0.00,0.57,0.21,-,Int,- -  - 
Mauricio Lemos,D (C),29,URU,"6'2""",187 lbs,,Lyon,£650K - £1.5M,6.70,0,0,-,1.04,10%,0.10,0.75,-,51.82,90%,0.73,0,0,-,0.52,56%,0,1.14,10,11,7.70,6.14,80%,0,0.10,2,7.2mi,2,0,0,11 (1),865,10,0,0,72.08,1,74,0,68.8mi,1,59,11,7,554,498,9,5,31/12/2024,"£13,000 p/w",Right,11,1-4,11-15,12-16,12-16,11-14,15-18,1-5,1-4,10-13,9-12,6-9,4-8,10-14,11,8-12,1-4,6-9,12,10-13,11-14,1-4,14,13,1-5,7-11,11-15,10-13,13,7-11,9-13,2-5,11-14,12,5-9,14,1-3,1-3,1-4,12-16,16,12,13-16,10-14,1-2,12-15,9-13,0.83,0.73,0.07,5.20,13.73,3.85,2.08,0.62,4.37,0.02,7,-,-,-,0.31,-,-,3,-,-,-,-,-,0.08,-,0.75,Ligue 1 Uber Eats,Physical,Center back,Scouting Required,3,-,1.04,0.00,0.00,0,1.56,0.00,-,0.00,0.00,57.64,0.62,0.52,0.08,-,,- -  - 
Francesco Zampano,D/WB (R),31,ITA,"5'10""",149 lbs,,Venezia,£600K,6.57,0,0,-,-,-,-,0.00,-,30.85,81%,0.51,0,27,7%,3.39,91%,1,2.03,7,3,3.22,2.03,63%,0,2.37,6,7.7mi,0,0,0,4 (13),531,0,0,0,31.24,-,19,2,45.3mi,14,12,12,3,225,182,22,20,30/6/2026,"£8,000 p/w",Unknown,12-17,-,8-13,-,5-13,-,-,-,-,-,-,-,-,10-16,13-19,-,-,-,9-15,-,-,-,2-8,5-10,-,-,-,-,8-13,-,-,-,7-13,10-15,-,8-16,-,-,-,14-20,8-14,7-13,7-13,12-18,-,-,14-20,0.00,0.68,0.00,16.10,8.14,15.76,11.02,2.54,4.58,0.04,4,-,-,-,0.51,-,-,3,-,-,-,-,-,0.00,-,0.00,Serie A TIM,Leader,Fullback,Scouting Required,0,-,1.19,4.58,0.34,0,1.19,0.17,7%,4.58,0.34,38.14,0.51,0.00,0.00,-,Wnt,- -  - 
Junior Sambia,D/WB (R),28,FRA,"6'1""",160 lbs,,Empoli,Unknown,6.76,1,0,-,0.42,20%,0.08,0.17,0.08,37.96,84%,2.43,1,32,21%,2.93,81%,1,2.60,9,14,3.60,2.43,67%,0,2.01,13,7.7mi,2,0,0,5 (17),"1,074",5,1,0,48.82,1,43,7,91.7mi,24,29,31,29,542,453,43,35,30/6/2025,"£31,500 p/w",Unknown,14-20,-,10-16,-,9-15,-,-,-,-,-,-,-,-,3-11,7-15,-,-,-,11-19,-,-,-,6-11,6-12,-,-,-,-,2-8,-,-,-,12-17,13-19,-,5-10,-,-,-,8-16,11-19,10-15,10-15,7-15,-,-,7-15,0.25,0.75,0.03,15.34,10.47,15.08,8.13,3.02,4.78,0.05,9,-,-,20%,0.42,-,-,5,-,-,-,-,-,0.01,-,0.17,Serie A TIM,Physical,Fullback,Scouting Required,0,0.08,0.75,2.68,0.59,0,1.17,0.08,22%,2.68,0.59,45.42,0.42,0.25,0.01,-,,- -  - 
Lorenz Assignon,"D (RC), WB (R)",24,FRA,"5'11""",167 lbs,,Rennes,£250K - £2.6M,6.61,0,0,-,0.31,0%,0.00,0.37,0.16,49.28,91%,0.55,0,18,22%,2.20,88%,0,1.49,12,14,5.11,3.14,62%,1,1.02,11,7.7mi,1,1,1,9 (11),"1,145",4,2,0,57.25,0,65,4,97.8mi,13,40,19,7,690,627,32,28,30/6/2027,"£8,500 p/w",Right,14,1,10-13,10-14,10-14,13-17,13-17,3-6,1-3,10-14,10-13,5-8,13-16,12-15,16,10-14,1-2,5-9,13,8-11,5-9,1-4,10,12,1-3,10-13,7-10,6-10,13,12-15,9-13,1-3,11-14,13,4-8,13,2-5,1-4,1-3,13-16,12,13,11-14,12-15,1-5,9-12,13-16,0.86,-,0.09,8.88,11.55,7.07,5.19,2.04,4.48,0.13,0,-,-,-,0.55,-,-,7,-,-,-,-,-,0.03,-,0.37,Ligue 1 Uber Eats,Physical,Fullback,Scouting Required,0,-,0.94,1.41,0.31,0,1.97,0.00,22%,1.41,0.31,54.24,0.16,0.16,0.03,-,,- -  - 
Alexis Claude-Maurice,"M (LC), AM (RLC)",26,FRA,"5'9""",141 lbs,,FC Augsburg,£120K - £1.2M,6.70,2,1,100%,2.11,42%,0.89,1.60,-,25.64,84%,1.55,1,15,6%,1.66,65%,0,1.11,0,13,6.21,1.55,25%,0,1.78,11,7.8mi,0,0,6,4 (19),811,19,0,1,35.26,8,56,1,70.2mi,16,14,10,14,276,231,23,15,30/6/2026,"£21,500 p/w",Right,13,1-4,9-13,10-13,9-12,10-13,12-15,1-4,1-3,10-13,9-13,7-11,10-14,8-11,13-16,11-14,1-3,12,13,11-15,13-16,2-6,7,7,1-4,6-10,9-12,6-9,5-9,11-15,10-13,1-4,13,14,9-12,10-13,1-2,1-4,1-3,11-14,6,5-9,12-16,12-15,1-3,12-16,11-14,0.00,0.22,0.08,13.87,7.32,17.87,11.32,3.11,1.55,0.10,2,-,-,11%,0.89,-,-,8,-,-,-,-,-,0.18,-,1.60,Bundesliga,Technical,Winger,Scouting Required,4,0.11,0.00,1.66,0.11,0,4.66,0.00,7%,1.66,0.11,30.63,0.00,0.89,0.18,-,,- -  - 
André Anderson,M/AM (C),25,BRA,"5'11""",171 lbs,,Lazio,Unknown,6.68,7,0,-,1.75,39%,0.68,5.94,0.07,27.23,84%,0.71,5,22,-,1.68,71%,0,1.43,22,27,5.60,2.18,39%,0,1.75,25,7.7mi,3,0,2,34,"2,522",49,2,0,74.18,19,157,0,214.4mi,49,61,40,20,909,763,66,47,30/6/2024,"£15,250 p/w",Unknown,7-15,-,8-16,-,-,-,-,-,-,-,-,-,-,-,11-16,12-20,-,7-13,11-16,13-18,-,-,12-18,9-14,-,-,10-16,-,-,-,12-20,-,13-19,7-15,-,-,-,-,-,9-15,9-14,-,-,12-18,-,12-18,10-16,0.04,0.18,0.12,10.85,8.71,22.95,9.78,2.71,1.61,0.08,5,-,-,14%,0.71,-,-,20,-,-,-,-,-,0.21,-,5.94,Serie A TIM,Technical,Midfielder,Scouting Required,0,0.18,0.79,0.79,0.00,2,3.43,0.00,0%,0.79,0.00,32.44,0.00,0.43,0.21,-,Wnt,- -  - 
Soungountou Magassa,"D (C), DM",21,FRA,"6'2""",174 lbs,,AS Monaco,£8.4M - £13M,6.76,0,0,-,0.64,4%,0.03,2.98,0.11,48.84,90%,1.06,5,16,12%,1.99,72%,3,1.86,30,54,4.44,2.82,63%,0,0.64,20,8.0mi,3,0,2,53,"3,387",24,4,0,63.91,1,167,2,301.3mi,24,106,70,40,"2,042","1,838",104,75,30/6/2028,"£13,000 p/w",Right,14,4-6,13-16,12-15,14,12-14,9-11,1-2,1-3,12-14,11-13,9-11,10-13,12,13,10-13,1-3,5-7,13,8-10,6-8,2-5,13,15,1-4,8-11,11-13,7-9,14,11-14,11-14,1-2,14,14,9-12,14,1-2,1,4-6,12-14,14,13,12-14,11-13,1-2,13-15,13-15,0.56,0.48,0.12,10.74,12.25,6.03,8.85,2.68,5.02,0.11,18,-,-,-,1.06,-,-,40,-,-,-,-,-,0.08,-,2.98,Ligue 1 Uber Eats,Technical,Center back,Scouting Required,0,0.13,0.80,0.43,0.05,1,1.62,0.08,13%,0.43,0.05,54.26,0.08,0.21,0.08,-,Int,- -  - 
Justin Diehl,"AM (L), ST (C)",20,GER,"5'9""",121 lbs,,VfB Stuttgart,£325K - £3.3M,6.84,1,0,-,1.80,40%,0.72,1.22,-,25.74,84%,0.72,2,13,23%,2.34,68%,0,1.44,5,3,5.40,1.44,27%,0,2.88,2,7.8mi,0,0,0,6 (8),500,10,0,0,35.71,4,30,3,43.5mi,16,8,8,4,171,143,19,13,30/6/2028,"£8,250 p/w",Right,15,1-2,11-15,12-17,6-11,8-13,7-12,1-5,1-4,6-12,6-10,9-13,7-11,8-12,13-19,11-16,1-3,12,12,14-18,11-16,1-5,6,6,1-5,5-9,10-14,3-9,1-5,11-15,8-13,1-4,15,11,8-13,4-9,2-6,2-7,1-3,11-15,8,1-5,6-10,13-17,1-4,7-11,9-13,0.00,0.54,0.12,12.78,2.70,25.02,11.88,3.60,2.16,0.19,3,-,-,10%,0.72,-,-,4,-,-,-,-,-,0.22,-,1.22,Bundesliga,Physical,Winger,Scouting Required,0,0.36,0.90,2.34,0.54,2,3.96,0.00,23%,2.34,0.54,30.78,0.00,0.36,0.22,-,,- -  - 
Nathan Zeze,D (C),19,FRA,"6'3""",160 lbs,,FC Nantes,£16M - £21M,6.94,1,0,-,0.45,25%,0.11,1.72,0.14,58.15,91%,0.31,3,7,42%,1.37,84%,11,1.73,46,15,7.41,5.40,73%,0,0.11,13,6.8mi,2,0,2,36,"3,219",16,5,0,89.42,4,265,3,243.7mi,4,193,62,11,"2,274","2,080",58,49,30/6/2027,"£8,000 p/w",Left,12,2-5,12-15,11-15,14,12-15,11-14,1-3,3-7,11-15,10-13,3-6,6-9,12,13,9-13,1-3,5-8,13,6-9,4-7,4-7,15,15,2-6,10-13,4-8,3-7,14,13-16,8-12,1-2,11,13,5-9,14,1-3,1-4,1-3,11-15,13,12,12-15,9-13,1-4,12-15,11-15,0.87,0.73,0.11,4.92,14.12,3.83,3.41,1.20,3.89,0.09,26,-,-,6%,0.31,-,-,11,-,-,-,-,-,0.05,-,1.72,Ligue 1 Uber Eats,Physical,Center back,Scouting Required,0,0.08,1.29,0.20,0.08,0,2.01,0.31,43%,0.20,0.08,63.58,0.95,0.14,0.05,-,Int,- -  - 
Alessandro Circati,D (C),21,AUS,"6'3""",185 lbs,,Parma,£4.1M - £5.2M,6.84,0,0,-,0.33,25%,0.08,1.20,0.03,50.67,90%,0.33,1,8,62%,0.94,65%,10,1.73,48,25,8.26,5.92,72%,1,0.19,16,7.0mi,3,0,1,36,"3,270",12,1,0,90.83,3,300,5,255.3mi,7,215,63,12,"2,054","1,841",52,34,30/6/2026,"£7,250 p/w",Right Only,13,1-3,13-16,10-12,14,12-14,13-15,1-2,1-2,13-15,12-15,5-8,8-11,13,14,7-9,1-3,10-12,9,9-12,6-8,1-4,14,14,1,11-14,8-10,13-15,14,13-16,10-12,1-3,13,10,6-8,14,1-3,2-4,1-3,13-15,12,13,11-13,9-11,1-2,9-11,12-14,0.99,0.58,0.10,5.12,12.50,4.46,2.94,1.10,3.50,0.02,21,-,-,-,0.33,-,-,12,-,-,-,-,-,0.03,-,1.20,Serie A TIM,Physical,Center back,Scouting Required,0,0.03,1.32,0.22,0.14,0,2.34,0.28,63%,0.22,0.14,56.53,1.05,0.17,0.03,-,Int,- -  - 
